,ownerincome,housholdincome,ownerid,houseid,
1546,754612,675495,108,2176,"insert into income (ownerid, houseid, familyincome, householdincome) values (108,2176,754612,675495);"
1547,993075,985924,986,2246,"insert into income (ownerid, houseid, familyincome, householdincome) values (986,2246,993075,985924);"
1548,688236,875625,42,1773,"insert into income (ownerid, houseid, familyincome, householdincome) values (42,1773,688236,875625);"
1549,880093,554799,18,2114,"insert into income (ownerid, houseid, familyincome, householdincome) values (18,2114,880093,554799);"
1550,361330,1116665,745,1454,"insert into income (ownerid, houseid, familyincome, householdincome) values (745,1454,361330,1116665);"
1551,781591,1143986,378,958,"insert into income (ownerid, houseid, familyincome, householdincome) values (378,958,781591,1143986);"
1552,438004,808216,971,1695,"insert into income (ownerid, houseid, familyincome, householdincome) values (971,1695,438004,808216);"
1553,467186,987351,334,151,"insert into income (ownerid, houseid, familyincome, householdincome) values (334,151,467186,987351);"
1554,634180,589501,69,1030,"insert into income (ownerid, houseid, familyincome, householdincome) values (69,1030,634180,589501);"
1555,309405,899085,86,432,"insert into income (ownerid, houseid, familyincome, householdincome) values (86,432,309405,899085);"
1556,557436,983055,321,1810,"insert into income (ownerid, houseid, familyincome, householdincome) values (321,1810,557436,983055);"
1557,642402,548288,227,502,"insert into income (ownerid, houseid, familyincome, householdincome) values (227,502,642402,548288);"
1558,548634,1158036,644,1134,"insert into income (ownerid, houseid, familyincome, householdincome) values (644,1134,548634,1158036);"
1559,397068,978160,280,383,"insert into income (ownerid, houseid, familyincome, householdincome) values (280,383,397068,978160);"
1560,553054,720544,961,2039,"insert into income (ownerid, houseid, familyincome, householdincome) values (961,2039,553054,720544);"
1561,838551,602846,11,1777,"insert into income (ownerid, houseid, familyincome, householdincome) values (11,1777,838551,602846);"
1562,584979,549856,595,1023,"insert into income (ownerid, houseid, familyincome, householdincome) values (595,1023,584979,549856);"
1563,749547,604133,145,2328,"insert into income (ownerid, houseid, familyincome, householdincome) values (145,2328,749547,604133);"
1564,528975,945512,570,2022,"insert into income (ownerid, houseid, familyincome, householdincome) values (570,2022,528975,945512);"
1565,877963,912162,446,573,"insert into income (ownerid, houseid, familyincome, householdincome) values (446,573,877963,912162);"
1566,663827,971956,423,1916,"insert into income (ownerid, houseid, familyincome, householdincome) values (423,1916,663827,971956);"
1567,563128,1159249,149,1018,"insert into income (ownerid, houseid, familyincome, householdincome) values (149,1018,563128,1159249);"
1568,771032,1021638,536,292,"insert into income (ownerid, houseid, familyincome, householdincome) values (536,292,771032,1021638);"
1569,867263,521086,124,352,"insert into income (ownerid, houseid, familyincome, householdincome) values (124,352,867263,521086);"
1570,580537,1073511,103,2396,"insert into income (ownerid, houseid, familyincome, householdincome) values (103,2396,580537,1073511);"
1571,336032,760240,426,1781,"insert into income (ownerid, houseid, familyincome, householdincome) values (426,1781,336032,760240);"
1572,657361,1085932,584,2333,"insert into income (ownerid, houseid, familyincome, householdincome) values (584,2333,657361,1085932);"
1573,661411,749900,556,2326,"insert into income (ownerid, houseid, familyincome, householdincome) values (556,2326,661411,749900);"
1574,901955,850938,647,1244,"insert into income (ownerid, houseid, familyincome, householdincome) values (647,1244,901955,850938);"
1575,684312,837598,145,287,"insert into income (ownerid, houseid, familyincome, householdincome) values (145,287,684312,837598);"
1576,482529,537853,289,40,"insert into income (ownerid, houseid, familyincome, householdincome) values (289,40,482529,537853);"
1577,543977,549540,334,993,"insert into income (ownerid, houseid, familyincome, householdincome) values (334,993,543977,549540);"
1578,767829,1056077,131,2013,"insert into income (ownerid, houseid, familyincome, householdincome) values (131,2013,767829,1056077);"
1579,395782,1197906,623,1848,"insert into income (ownerid, houseid, familyincome, householdincome) values (623,1848,395782,1197906);"
1580,636744,1192083,46,1113,"insert into income (ownerid, houseid, familyincome, householdincome) values (46,1113,636744,1192083);"
1581,448558,656674,728,1462,"insert into income (ownerid, houseid, familyincome, householdincome) values (728,1462,448558,656674);"
1582,993228,767270,311,545,"insert into income (ownerid, houseid, familyincome, householdincome) values (311,545,993228,767270);"
1583,852766,847795,231,1131,"insert into income (ownerid, houseid, familyincome, householdincome) values (231,1131,852766,847795);"
1584,838727,1042218,38,1529,"insert into income (ownerid, houseid, familyincome, householdincome) values (38,1529,838727,1042218);"
1585,992546,544960,979,938,"insert into income (ownerid, houseid, familyincome, householdincome) values (979,938,992546,544960);"
1586,510894,549116,76,951,"insert into income (ownerid, houseid, familyincome, householdincome) values (76,951,510894,549116);"
1587,931854,752194,561,457,"insert into income (ownerid, houseid, familyincome, householdincome) values (561,457,931854,752194);"
1588,981133,529065,783,800,"insert into income (ownerid, houseid, familyincome, householdincome) values (783,800,981133,529065);"
1589,788296,791446,214,2077,"insert into income (ownerid, houseid, familyincome, householdincome) values (214,2077,788296,791446);"
1590,925696,1107524,759,1214,"insert into income (ownerid, houseid, familyincome, householdincome) values (759,1214,925696,1107524);"
1591,589409,1045578,398,1795,"insert into income (ownerid, houseid, familyincome, householdincome) values (398,1795,589409,1045578);"
1592,817106,610887,858,2112,"insert into income (ownerid, houseid, familyincome, householdincome) values (858,2112,817106,610887);"
1593,651185,968405,265,2470,"insert into income (ownerid, houseid, familyincome, householdincome) values (265,2470,651185,968405);"
1594,469873,680811,582,1889,"insert into income (ownerid, houseid, familyincome, householdincome) values (582,1889,469873,680811);"
1595,444973,1103664,205,2384,"insert into income (ownerid, houseid, familyincome, householdincome) values (205,2384,444973,1103664);"
1596,576885,876762,812,2112,"insert into income (ownerid, houseid, familyincome, householdincome) values (812,2112,576885,876762);"
1597,614417,927402,370,2416,"insert into income (ownerid, houseid, familyincome, householdincome) values (370,2416,614417,927402);"
1598,922169,755402,866,687,"insert into income (ownerid, houseid, familyincome, householdincome) values (866,687,922169,755402);"
1599,410429,672666,765,61,"insert into income (ownerid, houseid, familyincome, householdincome) values (765,61,410429,672666);"
1600,889419,824108,110,1750,"insert into income (ownerid, houseid, familyincome, householdincome) values (110,1750,889419,824108);"
1601,301160,951136,707,453,"insert into income (ownerid, houseid, familyincome, householdincome) values (707,453,301160,951136);"
1602,464499,863950,911,2264,"insert into income (ownerid, houseid, familyincome, householdincome) values (911,2264,464499,863950);"
1603,462040,631000,897,2273,"insert into income (ownerid, houseid, familyincome, householdincome) values (897,2273,462040,631000);"
1604,960683,797964,849,2376,"insert into income (ownerid, houseid, familyincome, householdincome) values (849,2376,960683,797964);"
1605,683805,962083,957,1718,"insert into income (ownerid, houseid, familyincome, householdincome) values (957,1718,683805,962083);"
1606,676160,780575,452,338,"insert into income (ownerid, houseid, familyincome, householdincome) values (452,338,676160,780575);"
1607,607081,589465,165,2115,"insert into income (ownerid, houseid, familyincome, householdincome) values (165,2115,607081,589465);"
1608,582293,883171,566,1405,"insert into income (ownerid, houseid, familyincome, householdincome) values (566,1405,582293,883171);"
1609,860671,696304,977,1487,"insert into income (ownerid, houseid, familyincome, householdincome) values (977,1487,860671,696304);"
1610,525693,1084316,651,1982,"insert into income (ownerid, houseid, familyincome, householdincome) values (651,1982,525693,1084316);"
1611,573762,1021281,973,1756,"insert into income (ownerid, houseid, familyincome, householdincome) values (973,1756,573762,1021281);"
1612,496360,588451,174,1241,"insert into income (ownerid, houseid, familyincome, householdincome) values (174,1241,496360,588451);"
1613,458685,674710,697,98,"insert into income (ownerid, houseid, familyincome, householdincome) values (697,98,458685,674710);"
1614,378357,829916,528,213,"insert into income (ownerid, houseid, familyincome, householdincome) values (528,213,378357,829916);"
1615,899259,1064756,267,2221,"insert into income (ownerid, houseid, familyincome, householdincome) values (267,2221,899259,1064756);"
1616,395599,917384,934,1354,"insert into income (ownerid, houseid, familyincome, householdincome) values (934,1354,395599,917384);"
1617,800996,866416,790,242,"insert into income (ownerid, houseid, familyincome, householdincome) values (790,242,800996,866416);"
1618,764244,865970,346,1275,"insert into income (ownerid, houseid, familyincome, householdincome) values (346,1275,764244,865970);"
1619,690513,676020,665,406,"insert into income (ownerid, houseid, familyincome, householdincome) values (665,406,690513,676020);"
1620,476421,984667,246,221,"insert into income (ownerid, houseid, familyincome, householdincome) values (246,221,476421,984667);"
1621,335619,892896,953,944,"insert into income (ownerid, houseid, familyincome, householdincome) values (953,944,335619,892896);"
1622,981471,1089987,22,273,"insert into income (ownerid, houseid, familyincome, householdincome) values (22,273,981471,1089987);"
1623,570067,1043593,660,974,"insert into income (ownerid, houseid, familyincome, householdincome) values (660,974,570067,1043593);"
1624,954925,1025772,634,2394,"insert into income (ownerid, houseid, familyincome, householdincome) values (634,2394,954925,1025772);"
1625,487698,1159755,356,261,"insert into income (ownerid, houseid, familyincome, householdincome) values (356,261,487698,1159755);"
1626,578423,943187,770,1396,"insert into income (ownerid, houseid, familyincome, householdincome) values (770,1396,578423,943187);"
