,addressid,stateID,bedrooms,bathrooms,propertytypeID,price,heatingtypeID,forsale,appliancessincluded,yr_built,ownerid,
1330,484,32,5,2.25,2,567000,2,TRUE,TRUE,1974,592,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (484,592,32,5,2.25,2,567000,2,TRUE,TRUE,1974);"
1331,257,32,2,2.25,1,515000,1,TRUE,FALSE,1987,259,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (257,259,32,2,2.25,1,515000,1,TRUE,FALSE,1987);"
1332,1741,32,4,2.5,2,605000,1,TRUE,TRUE,1968,727,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1741,727,32,4,2.5,2,605000,1,TRUE,TRUE,1968);"
1333,298,32,4,3.75,1,430000,1,FALSE,TRUE,1936,84,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (298,84,32,4,3.75,1,430000,1,FALSE,TRUE,1936);"
1334,1963,32,2,1.75,2,805000,3,FALSE,FALSE,1920,585,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1963,585,32,2,1.75,2,805000,3,FALSE,FALSE,1920);"
1335,1073,32,3,2.5,3,567500,3,TRUE,FALSE,1999,466,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1073,466,32,3,2.5,3,567500,3,TRUE,FALSE,1999);"
1336,1523,32,3,1.75,4,647500,3,FALSE,TRUE,1916,137,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1523,137,32,3,1.75,4,647500,3,FALSE,TRUE,1916);"
1337,1949,32,2,1.75,3,495000,1,FALSE,FALSE,1903,129,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1949,129,32,2,1.75,3,495000,1,FALSE,FALSE,1903);"
1338,629,32,4,2.5,2,825000,2,FALSE,TRUE,2006,36,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (629,36,32,4,2.5,2,825000,2,FALSE,TRUE,2006);"
1339,1017,32,4,2.25,2,435000,2,FALSE,TRUE,1987,590,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1017,590,32,4,2.25,2,435000,2,FALSE,TRUE,1987);"
1340,980,32,3,1.75,4,445950,1,TRUE,TRUE,1968,975,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (980,975,32,3,1.75,4,445950,1,TRUE,TRUE,1968);"
1341,1726,32,5,2.75,1,960000,3,FALSE,FALSE,1993,178,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1726,178,32,5,2.75,1,960000,3,FALSE,FALSE,1993);"
1342,1016,32,4,3,1,780000,4,FALSE,TRUE,1929,509,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1016,509,32,4,3,1,780000,4,FALSE,TRUE,1929);"
1343,543,32,3,2.25,4,274500,2,FALSE,FALSE,1969,657,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (543,657,32,3,2.25,4,274500,2,FALSE,FALSE,1969);"
1344,1742,32,5,3,1,729953,2,TRUE,TRUE,1909,50,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1742,50,32,5,3,1,729953,2,TRUE,TRUE,1909);"
1345,1501,32,3,1.5,1,464950,1,FALSE,TRUE,2008,211,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1501,211,32,3,1.5,1,464950,1,FALSE,TRUE,2008);"
1346,1309,32,4,1.75,4,620000,2,FALSE,FALSE,1959,460,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1309,460,32,4,1.75,4,620000,2,FALSE,FALSE,1959);"
1347,722,32,4,3.5,4,735000,4,TRUE,FALSE,2005,56,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (722,56,32,4,3.5,4,735000,4,TRUE,FALSE,2005);"
1348,273,32,4,2.25,2,450000,1,FALSE,TRUE,1959,672,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (273,672,32,4,2.25,2,450000,1,FALSE,TRUE,1959);"
1349,1787,32,4,1,3,450000,3,TRUE,FALSE,1916,722,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1787,722,32,4,1,3,450000,3,TRUE,FALSE,1916);"
1350,1767,32,4,2.5,2,842500,3,TRUE,FALSE,1902,896,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1767,896,32,4,2.5,2,842500,3,TRUE,FALSE,1902);"
1351,370,32,3,2,3,360000,2,FALSE,TRUE,1979,812,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (370,812,32,3,2,3,360000,2,FALSE,TRUE,1979);"
1352,900,32,3,2.5,1,585000,1,FALSE,TRUE,1998,917,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (900,917,32,3,2.5,1,585000,1,FALSE,TRUE,1998);"
1353,1414,32,3,2.25,2,461000,4,FALSE,TRUE,1977,951,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1414,951,32,3,2.25,2,461000,4,FALSE,TRUE,1977);"
1354,1999,32,2,1,4,345000,4,FALSE,TRUE,1949,778,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1999,778,32,2,1,4,345000,4,FALSE,TRUE,1949);"
1355,1472,32,3,2.5,2,1075000,4,TRUE,FALSE,1970,357,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1472,357,32,3,2.5,2,1075000,4,TRUE,FALSE,1970);"
1356,348,32,4,2.5,3,643000,3,FALSE,TRUE,1988,459,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (348,459,32,4,2.5,3,643000,3,FALSE,TRUE,1988);"
1357,1729,32,4,2.5,2,690000,2,TRUE,TRUE,1990,348,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1729,348,32,4,2.5,2,690000,2,TRUE,TRUE,1990);"
1358,549,32,4,1,1,282000,3,TRUE,TRUE,1949,855,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (549,855,32,4,1,1,282000,3,TRUE,TRUE,1949);"
1359,1133,32,3,1.75,1,549000,4,TRUE,TRUE,1951,220,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1133,220,32,3,1.75,1,549000,4,TRUE,TRUE,1951);"
1360,168,32,3,2,4,815000,1,FALSE,TRUE,1926,306,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (168,306,32,3,2,4,815000,1,FALSE,TRUE,1926);"
1361,1561,32,5,4.25,1,2200000,4,TRUE,FALSE,1952,391,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1561,391,32,5,4.25,1,2200000,4,TRUE,FALSE,1952);"
1362,1110,32,3,2.25,1,700000,2,TRUE,TRUE,1984,732,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1110,732,32,3,2.25,1,700000,2,TRUE,TRUE,1984);"
1363,515,32,3,2.5,1,933399,2,TRUE,TRUE,1992,651,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (515,651,32,3,2.5,1,933399,2,TRUE,TRUE,1992);"
1364,1372,32,3,1,2,290000,2,TRUE,FALSE,1967,516,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1372,516,32,3,1,2,290000,2,TRUE,FALSE,1967);"
1365,1629,32,4,1.75,3,372000,3,TRUE,TRUE,1979,134,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1629,134,32,4,1.75,3,372000,3,TRUE,TRUE,1979);"
1366,684,32,2,1.75,4,450000,4,TRUE,TRUE,1920,661,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (684,661,32,2,1.75,4,450000,4,TRUE,TRUE,1920);"
1367,732,32,3,2.5,4,303700,1,FALSE,FALSE,2010,415,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (732,415,32,3,2.5,4,303700,1,FALSE,FALSE,2010);"
1368,1416,32,4,2.5,4,672000,3,TRUE,TRUE,1989,227,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1416,227,32,4,2.5,4,672000,3,TRUE,TRUE,1989);"
1369,632,32,4,1.5,3,334000,1,TRUE,TRUE,1970,387,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (632,387,32,4,1.5,3,334000,1,TRUE,TRUE,1970);"
1370,963,32,2,1,3,260000,1,FALSE,TRUE,1944,259,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (963,259,32,2,1,3,260000,1,FALSE,TRUE,1944);"
1371,671,32,3,1.75,2,749950,1,FALSE,FALSE,1941,700,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (671,700,32,3,1.75,2,749950,1,FALSE,FALSE,1941);"
1372,763,32,4,2.25,3,330000,4,TRUE,FALSE,1984,824,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (763,824,32,4,2.25,3,330000,4,TRUE,FALSE,1984);"
1373,1220,32,5,3,3,830000,2,TRUE,TRUE,1960,527,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1220,527,32,5,3,3,830000,2,TRUE,TRUE,1960);"
1374,101,32,3,2.25,1,1131000,1,TRUE,TRUE,2006,525,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (101,525,32,3,2.25,1,1131000,1,TRUE,TRUE,2006);"
1375,641,32,3,1,3,320000,1,FALSE,TRUE,1948,478,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (641,478,32,3,1,3,320000,1,FALSE,TRUE,1948);"
1376,1019,32,2,1,3,260000,3,TRUE,FALSE,1920,849,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1019,849,32,2,1,3,260000,3,TRUE,FALSE,1920);"
1377,588,32,3,2,1,225000,3,FALSE,TRUE,1945,823,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (588,823,32,3,2,1,225000,3,FALSE,TRUE,1945);"
1378,1231,32,1,1,1,279200,4,FALSE,TRUE,1939,423,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1231,423,32,1,1,1,279200,4,FALSE,TRUE,1939);"
1379,1768,32,4,3.5,2,520000,3,TRUE,FALSE,1942,322,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1768,322,32,4,3.5,2,520000,3,TRUE,FALSE,1942);"
1380,1492,32,3,2.5,2,505000,3,FALSE,FALSE,1987,335,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1492,335,32,3,2.5,2,505000,3,FALSE,FALSE,1987);"
1381,742,32,3,1.75,2,234000,1,FALSE,TRUE,1975,872,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (742,872,32,3,1.75,2,234000,1,FALSE,TRUE,1975);"
1382,1393,32,4,2.5,1,503000,3,FALSE,FALSE,2005,642,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1393,642,32,4,2.5,1,503000,3,FALSE,FALSE,2005);"
1383,1258,32,4,2.25,2,606000,3,FALSE,FALSE,1979,197,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1258,197,32,4,2.25,2,606000,3,FALSE,FALSE,1979);"
1384,1558,32,3,1,1,433500,1,TRUE,TRUE,1937,881,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1558,881,32,3,1,1,433500,1,TRUE,TRUE,1937);"
1385,1984,32,3,1.5,1,250000,4,TRUE,TRUE,1951,600,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1984,600,32,3,1.5,1,250000,4,TRUE,TRUE,1951);"
1386,855,32,3,2.5,3,719000,1,FALSE,FALSE,1984,759,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (855,759,32,3,2.5,3,719000,1,FALSE,FALSE,1984);"
1387,1855,32,3,2,3,381000,3,FALSE,TRUE,1959,22,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1855,22,32,3,2,3,381000,3,FALSE,TRUE,1959);"
1388,711,32,3,2.5,3,267000,3,FALSE,FALSE,2007,422,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (711,422,32,3,2.5,3,267000,3,FALSE,FALSE,2007);"
1389,1230,32,1,0.75,3,275000,4,TRUE,FALSE,1962,699,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1230,699,32,1,0.75,3,275000,4,TRUE,FALSE,1962);"
1390,1495,32,4,2.5,4,651000,2,TRUE,TRUE,1993,805,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1495,805,32,4,2.5,4,651000,2,TRUE,TRUE,1993);"
1391,825,32,2,1,3,439000,2,FALSE,TRUE,1949,450,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (825,450,32,2,1,3,439000,2,FALSE,TRUE,1949);"
1392,276,32,2,1,2,325000,1,TRUE,FALSE,1955,742,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (276,742,32,2,1,2,325000,1,TRUE,FALSE,1955);"
1393,1407,32,2,1,3,490000,3,TRUE,FALSE,1938,711,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1407,711,32,2,1,3,490000,3,TRUE,FALSE,1938);"
1394,1494,32,4,2.5,1,519900,1,FALSE,FALSE,1999,541,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1494,541,32,4,2.5,1,519900,1,FALSE,FALSE,1999);"
1395,1497,32,4,2.75,4,545000,1,FALSE,FALSE,1984,21,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1497,21,32,4,2.75,4,545000,1,FALSE,FALSE,1984);"
1396,1117,32,4,4,2,1062500,3,FALSE,TRUE,2003,877,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1117,877,32,4,4,2,1062500,3,FALSE,TRUE,2003);"
1397,1054,32,4,1.75,1,542000,3,TRUE,FALSE,1955,629,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1054,629,32,4,1.75,1,542000,3,TRUE,FALSE,1955);"
1398,264,32,4,1.75,3,465000,4,TRUE,TRUE,1961,519,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (264,519,32,4,1.75,3,465000,4,TRUE,TRUE,1961);"
1399,927,32,2,2,2,408000,4,TRUE,TRUE,2006,929,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (927,929,32,2,2,2,408000,4,TRUE,TRUE,2006);"
1400,1543,32,4,2.5,1,292000,3,TRUE,TRUE,2000,885,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1543,885,32,4,2.5,1,292000,3,TRUE,TRUE,2000);"
1401,212,32,3,1.75,2,253000,4,TRUE,TRUE,1994,78,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (212,78,32,3,1.75,2,253000,4,TRUE,TRUE,1994);"
1402,392,32,2,1,1,280000,1,TRUE,TRUE,1942,287,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (392,287,32,2,1,1,280000,1,TRUE,TRUE,1942);"
1403,1806,32,3,2.25,2,658588,2,FALSE,TRUE,1986,226,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1806,226,32,3,2.25,2,658588,2,FALSE,TRUE,1986);"
1404,1259,32,4,2.25,4,635000,4,TRUE,FALSE,1969,597,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1259,597,32,4,2.25,4,635000,4,TRUE,FALSE,1969);"
1405,1118,32,4,2.25,3,439000,2,TRUE,TRUE,1978,523,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1118,523,32,4,2.25,3,439000,2,TRUE,TRUE,1978);"
1406,650,32,3,2.5,1,300000,2,TRUE,FALSE,1999,812,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (650,812,32,3,2.5,1,300000,2,TRUE,FALSE,1999);"
1407,1593,32,3,1.5,2,345000,2,TRUE,TRUE,1960,687,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1593,687,32,3,1.5,2,345000,2,TRUE,TRUE,1960);"
1408,310,32,4,2.25,3,283500,4,TRUE,TRUE,1978,668,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (310,668,32,4,2.25,3,283500,4,TRUE,TRUE,1978);"
1409,194,32,2,1,3,425000,3,FALSE,FALSE,1911,232,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (194,232,32,2,1,3,425000,3,FALSE,FALSE,1911);"
1410,1068,32,3,1.75,1,685000,1,TRUE,FALSE,1974,985,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1068,985,32,3,1.75,1,685000,1,TRUE,FALSE,1974);"
1411,1727,32,3,2.5,3,750000,1,TRUE,FALSE,1983,321,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1727,321,32,3,2.5,3,750000,1,TRUE,FALSE,1983);"
1412,719,32,4,1.5,2,245000,2,FALSE,FALSE,1960,107,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (719,107,32,4,1.5,2,245000,2,FALSE,FALSE,1960);"
